region,latitude,longitude,rainfall,sst,wind_speed,pressure,sst_above_threshold,sst_danger_zone,pressure_anomaly,low_pressure_flag,high_wind_flag,rainfall_intensity,heavy_rainfall_flag,risk_score,risk_level,cyclone_probability,distance_from_equator,bay_of_bengel_flag,arabian_sea_flag,sst_norm,wind_norm,pressure_norm,rainfall_norm
Tamil Nadu,9.5,78.0,0.14420834,29.42401059468587,3.370849132537842,1011.3121948242188,1,1,-0.4568585651676358,0,0,1,0,3,Moderate,0.3,9.5,0,0,0.8455690676614497,0.5150443323820876,0.21815318583934168,0.16396784718196963
Tamil Nadu,9.5,78.5,0.136875,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,1,0,3,Moderate,0.3,9.5,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.15521670009856392
Tamil Nadu,9.5,79.0,0.103125006,29.42401059468587,4.584547996520996,1011.6278686523438,1,1,-0.1411847370426358,0,0,1,0,3,Moderate,0.3,9.5,0,0,0.8455690676614497,0.7133012120812074,0.29800373623998394,0.11494157831803004
Tamil Nadu,9.5,79.5,0.1358125,29.42401059468587,5.823587894439697,1011.7286987304688,1,1,-0.04035465891763579,0,1,1,0,5,Moderate,0.5,9.5,0,0,0.8455690676614497,0.9156975323495661,0.3235089777832672,0.1539487793726575
Tamil Nadu,9.5,80.0,0.11820834,29.42401059468587,5.714304447174072,1011.7034912109376,1,1,-0.0655621784487721,0,1,1,0,5,Moderate,0.5,9.5,0,0,0.8455690676614497,0.8978461559492115,0.31713266739747514,0.13294108118331846
Tamil Nadu,10.0,78.0,0.16852778,29.42401059468587,2.7532825469970703,1011.6358032226562,1,1,-0.1332501667301358,0,0,1,0,3,Moderate,0.3,10.0,0,0,0.8455690676614497,0.41416525282693667,0.3000108073057387,0.1929891384934403
Tamil Nadu,10.0,78.5,0.17116667,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,1,0,3,Moderate,0.3,10.0,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.19613822397521646
Tamil Nadu,10.0,79.0,0.16669446,29.42401059468587,3.7884581089019775,1011.7594604492188,1,1,-0.009592940167635788,0,0,1,0,3,Moderate,0.3,10.0,0,0,0.8455690676614497,0.5832604731771622,0.33129023791511636,0.19080136962264616
Tamil Nadu,10.0,79.5,0.18700002,29.42401059468587,4.909051418304443,1011.874267578125,1,1,0.10521418873861421,0,0,1,0,3,Moderate,0.3,10.0,0,0,0.8455690676614497,0.7663086241861647,0.36033101233576753,0.21503274879924505
Tamil Nadu,10.0,80.0,0.22594446,29.20029067993164,5.7896037101745605,1011.901611328125,1,1,0.1325579387386142,0,1,1,0,5,Moderate,0.5,10.0,0,0,0.7885063801280745,0.910146239082788,0.3672476880085223,0.261506595984957
Tamil Nadu,10.5,78.0,0.18795834,29.42401059468587,2.4722671508789062,1011.758544921875,1,1,-0.010508467511385788,0,0,1,0,3,Moderate,0.3,10.5,0,0,0.8455690676614497,0.3682615799842696,0.33105865279214464,0.2161763476604692
Tamil Nadu,10.5,78.5,0.22800002,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,1,0,3,Moderate,0.3,10.5,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.26395957210481036
Tamil Nadu,10.5,79.0,0.20600002,29.42401059468587,3.382814645767212,1011.8419799804688,1,1,0.07292659108236421,0,0,1,0,3,Moderate,0.3,10.5,0,0,0.8455690676614497,0.5169988907880073,0.35216377699896556,0.2377061547213363
Tamil Nadu,10.5,79.5,0.19725001,29.42401059468587,4.0789055824279785,1012.0128173828124,1,1,0.24376399342600052,0,0,1,0,3,Moderate,0.3,10.5,0,0,0.8455690676614497,0.6307048694162585,0.3953775609454561,0.22726444269226484
Tamil Nadu,10.5,80.0,0.26170835,29.42401059468587,5.314682960510254,1012.062744140625,1,1,0.2936907512386142,0,1,1,0,5,Moderate,0.5,10.5,0,0,0.8455690676614497,0.8325682592997246,0.4080066696515416,0.3041849746861685
Tamil Nadu,11.0,78.0,0.22180557,29.42401059468587,2.770007371902466,1011.6227416992188,1,1,-0.1463116901676358,0,0,1,0,3,Moderate,0.3,11.0,0,0,0.8455690676614497,0.41689724154148144,0.2967068595513424,0.2565675047724894
Tamil Nadu,11.0,78.5,0.25608334,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,1,0,3,Moderate,0.3,11.0,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.2974724412627042
Tamil Nadu,11.0,79.0,0.25619447,29.42401059468587,3.3769071102142334,1011.8728637695312,1,1,0.10381038014486421,0,0,1,0,3,Moderate,0.3,11.0,0,0,0.8455690676614497,0.5160338988940532,0.35997591514721095,0.2976050568206054
Tamil Nadu,11.0,79.5,0.25320834,29.42401059468587,3.715174674987793,1012.17626953125,1,1,0.4072161418636142,0,0,1,0,3,Moderate,0.3,11.0,0,0,0.8455690676614497,0.571289674346733,0.4367232249000324,0.29404159694554566
Tamil Nadu,11.0,80.0,0.29261112,29.42401059468587,4.918562412261963,1012.2320556640624,1,1,0.4630022746760005,0,0,1,0,3,Moderate,0.3,11.0,0,0,0.8455690676614497,0.7678622385470341,0.4508344783930793,0.3410623982823277
Tamil Nadu,11.5,78.0,0.24541669,29.42401059468587,2.979562997817993,1011.483154296875,1,1,-0.2858990925113858,0,0,1,0,3,Moderate,0.3,11.5,0,0,0.8455690676614497,0.451128009774272,0.26139784780225717,0.2847435315111845
Tamil Nadu,11.5,78.5,0.27962503,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,1,0,3,Moderate,0.3,11.5,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.32556561460281136
Tamil Nadu,11.5,79.0,0.29770836,29.42401059468587,3.358680725097656,1011.9957275390624,1,1,0.22667414967600052,0,0,1,0,3,Moderate,0.3,11.5,0,0,0.8455690676614497,0.5130566313455376,0.39105463864998435,0.347145124156134
Tamil Nadu,11.5,79.5,0.27850002,29.42401059468587,3.5611066818237305,1012.296875,1,1,0.5278216106136142,0,0,1,0,3,Moderate,0.3,11.5,0,0,0.8455690676614497,0.5461227729903547,0.46723070509950443,0.32422309837142127
Tamil Nadu,11.5,80.0,0.198375,29.42401059468587,4.7400665283203125,1012.4110107421876,1,1,0.6419573528012279,0,0,1,0,3,Moderate,0.3,11.5,0,0,0.8455690676614497,0.7387050579320088,0.49610165043000515,0.22860693505691188
Tamil Nadu,12.0,78.0,0.25819445,29.42401059468587,3.130061388015747,1011.4696655273438,1,1,-0.2993878620426358,0,0,1,0,3,Moderate,0.3,12.0,0,0,0.8455690676614497,0.4757118189264254,0.2579858269904741,0.29999170726145086
Tamil Nadu,12.0,78.5,0.29008335,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,1,0,3,Moderate,0.3,12.0,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.33804591642508114
Tamil Nadu,12.0,79.0,0.28988892,29.42401059468587,3.202798843383789,1012.1375732421876,1,1,0.3685198528012279,0,0,1,0,3,Moderate,0.3,12.0,0,0,0.8455690676614497,0.4875934325345948,0.4269348937024573,0.3378138958822689
Tamil Nadu,12.0,79.5,0.26075003,29.42401059468587,3.308157444000244,1012.3827514648438,1,1,0.6136980754573642,0,0,1,0,3,Moderate,0.3,12.0,0,0,0.8455690676614497,0.5048036879179879,0.4889533896342499,0.30304137582494445
Tamil Nadu,12.0,80.0,0.19686112,29.42401059468587,4.413002967834473,1012.5603637695312,1,1,0.7913103801448642,0,0,1,0,3,Moderate,0.3,12.0,0,0,0.8455690676614497,0.6852794489202276,0.5338809034907598,0.2268003658065258
Tamil Nadu,12.5,78.0,0.29266667,29.42401059468587,3.4332468509674072,1011.60888671875,1,1,-0.1601666706363858,0,0,1,0,3,Moderate,0.3,12.5,0,0,0.8455690676614497,0.5252369570300098,0.29320220469037067,0.341128688161221
Tamil Nadu,12.5,78.5,0.30893752,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,2,0,3,Moderate,0.3,12.5,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.36054529799003454
Tamil Nadu,12.5,79.0,0.29920834,29.42401059468587,3.149500608444214,1012.1218872070312,1,1,0.3528338176448642,0,0,1,0,3,Moderate,0.3,12.5,0,0,0.8455690676614497,0.4788872022939958,0.4229670685955134,0.3489351060200824
Tamil Nadu,12.5,79.5,0.25725,29.42401059468587,3.0085549354553223,1012.5359497070312,1,1,0.7668963176448642,0,0,1,0,3,Moderate,0.3,12.5,0,0,0.8455690676614497,0.4558638229672949,0.5277053002115144,0.2988646599865498
Tamil Nadu,12.5,80.0,0.24575001,29.42401059468587,3.878716468811035,1012.6947021484376,1,1,0.9256487590512279,0,0,1,0,3,Moderate,0.3,12.5,0,0,0.8455690676614497,0.5980041145641235,0.567862160534836,0.2851412946512872
Tamil Nadu,13.0,78.0,0.25697222,29.42401059468587,3.462467908859253,1011.7106323242188,1,1,-0.05842106516763579,0,0,1,0,3,Moderate,0.3,13.0,0,0,0.8455690676614497,0.5300101968599723,0.31893903135662566,0.29853317479196884
Tamil Nadu,13.0,78.5,0.27345833,29.42401059468587,4.343016990801183,1011.7690533893864,1,1,0.0,0,0,1,0,3,Moderate,0.3,13.0,0,0,0.8455690676614497,0.6738472874170206,0.33371679813043714,0.31820666237650824
West Bengal,21.0,87.5,0.55691665,27.22825050354004,1.7499510049819946,1014.0552978515624,1,0,0.01752427045028071,0,0,2,1,3,Moderate,0.3,21.0,1,0,0.2855117651322802,0.25027173135588404,0.9120285312871214,0.6564680071846152
West Bengal,21.0,88.0,0.484,27.22825050354004,2.156140089035034,1014.0457763671876,1,0,0.008002786075508084,0,0,2,0,2,Low,0.2,21.0,1,0,0.2855117651322802,0.31662244054903105,0.9096200460082732,0.5694538596094018
West Bengal,21.0,88.5,0.50145835,27.22825050354004,2.3257017977097454,1014.0377735811121,1,0,0.0,0,0,2,1,3,Moderate,0.3,21.0,1,0,0.2855117651322802,0.34432022974195725,0.9075957195803791,0.5902875573083461
West Bengal,21.0,89.0,0.68155557,27.22825050354004,2.4138786792755127,1013.8558349609376,1,0,-0.18193862017449192,0,0,3,1,3,Moderate,0.3,21.0,1,0,0.2855117651322802,0.3587238630645229,0.8615738524957445,0.8052042612294076
West Bengal,21.5,87.5,0.57437503,27.22825050354004,2.0305397510528564,1014.30712890625,1,0,0.2693553251378944,0,0,2,1,3,Moderate,0.3,21.5,1,0,0.2855117651322802,0.2961057112049991,0.9757298791125658,0.6773017406836741
West Bengal,21.5,88.0,0.5332917,27.22825050354004,2.490424156188965,1013.9898681640624,1,0,-0.04790541704971929,0,0,2,1,3,Moderate,0.3,21.5,1,0,0.2855117651322802,0.371227514388821,0.8954779144987438,0.6282754765930831
West Bengal,21.5,88.5,0.46187502,27.22825050354004,2.3257017977097454,1014.0377735811121,1,0,0.0,0,0,2,0,2,Low,0.2,21.5,1,0,0.2855117651322802,0.34432022974195725,0.9075957195803791,0.5430512989484466
West Bengal,21.5,89.0,0.461875,27.22825050354004,2.4632272720336914,1013.8523559570312,1,0,-0.1854176240808556,0,0,2,0,2,Low,0.2,21.5,1,0,0.2855117651322802,0.36678492195492235,0.8606938290284232,0.5430512750817035
West Bengal,22.0,87.5,0.420625,27.22825050354004,2.2481882572174072,1014.3668823242188,1,0,0.3291087431066444,0,0,2,0,2,Low,0.2,22.0,1,0,0.2855117651322802,0.3316584458938547,0.9908446681385188,0.4938261174876896
West Bengal,22.0,88.0,0.42483336,27.22825050354004,2.694633960723877,1013.9034423828124,1,0,-0.1343311982997193,0,0,2,0,2,Low,0.2,22.0,1,0,0.2855117651322802,0.40458504635370285,0.8736162788902153,0.49884810983223127
West Bengal,22.0,88.5,0.41220835,27.22825050354004,2.3257017977097454,1014.0377735811121,1,0,0.0,0,0,2,0,2,Low,0.2,22.0,1,0,0.2855117651322802,0.34432022974195725,0.9075957195803791,0.483782216332207
West Bengal,22.0,89.0,0.36769447,27.22825050354004,2.405222177505493,1013.7245483398438,1,0,-0.3132252412683556,0,0,2,0,2,Low,0.2,22.0,1,0,0.2855117651322802,0.35730982941831707,0.8283645458615738,0.4306621494686671
West Bengal,22.5,87.0,0.4065417,27.22825050354004,1.9794799089431765,1014.2490844726562,1,0,0.2113108915441444,0,0,2,0,2,Low,0.2,22.5,1,0,0.2855117651322802,0.2877651209029097,0.96104738231616,0.4770199923496587
West Bengal,22.5,87.5,0.37475002,27.22825050354004,2.194050073623657,1014.2965698242188,1,0,0.2587962431066444,0,0,2,0,2,Low,0.2,22.5,1,0,0.2855117651322802,0.32281501061481827,0.9730589306942922,0.43908179942412034
West Bengal,22.5,88.0,0.3832917,27.22825050354004,2.593957901000977,1014.0695190429688,1,0,0.0317454618566444,0,0,2,0,2,Low,0.2,22.5,1,0,0.2855117651322802,0.3881396808241019,0.9156258201973105,0.4492749035239418
West Bengal,22.5,88.5,0.37468752,27.22825050354004,2.3257017977097454,1014.0377735811121,1,0,0.0,0,0,2,0,2,Low,0.2,22.5,1,0,0.2855117651322802,0.34432022974195725,0.9075957195803791,0.43900721585200814
West Bengal,22.5,89.0,0.351125,27.22825050354004,2.462732315063477,1013.7713012695312,1,0,-0.2664723115808556,0,0,2,0,2,Low,0.2,22.5,1,0,0.2855117651322802,0.36670407107221,0.8401908261413287,0.4108891852989875
West Bengal,23.0,87.0,0.35391667,27.22825050354004,2.2815825939178467,1014.2091674804688,1,0,0.1713938993566444,0,0,2,0,2,Low,0.2,23.0,1,0,0.2855117651322802,0.3371133879641826,0.9509502709545938,0.41422058883112034
West Bengal,23.0,87.5,0.334625,27.22825050354004,2.3786637783050537,1014.2157592773438,1,0,0.1779856962316444,0,0,2,0,2,Low,0.2,23.0,1,0,0.2855117651322802,0.352971533065297,0.9526176838399901,0.3911991222613819
West Bengal,23.0,88.0,0.31725,27.22825050354004,2.548112630844116,1013.9637451171876,1,0,-0.07402846392449192,0,0,2,0,2,Low,0.2,23.0,1,0,0.2855117651322802,0.3806508872856179,0.8888700189900088,0.37046488921420634
West Bengal,23.0,88.5,0.31104168,27.22825050354004,2.3257017977097454,1014.0377735811121,1,0,0.0,0,0,2,0,2,Low,0.2,23.0,1,0,0.2855117651322802,0.34432022974195725,0.9075957195803791,0.3630562702955623
West Bengal,23.0,89.0,0.29530558,27.22825050354004,2.446146011352539,1013.765869140625,1,0,-0.2719044404871056,0,0,1,0,2,Low,0.2,23.0,1,0,0.2855117651322802,0.36399470970008124,0.8388167544116966,0.3442777975097402
