datetime,region,latitude,longitude,sst,pressure,rainfall,wind_speed
2021-11-01,Odisha Coast,21.0,86.0,22.41,1002.8,1.32,2.28
2021-12-01,Odisha Coast,21.0,86.0,18.35,1006.1,2.85,2.52
2022-01-01,Odisha Coast,21.0,86.0,17.47,1005.1999999999999,0.96,2.08
2022-02-01,Odisha Coast,21.0,86.0,20.59,1003.3,1.01,2.21
2022-03-01,Odisha Coast,21.0,86.0,29.27,999.5,0.02,2.54
2022-04-01,Odisha Coast,21.0,86.0,35.18,996.5,0.24,4.76
2022-05-01,Odisha Coast,21.0,86.0,33.35,993.1,3.77,4.04
2022-06-01,Odisha Coast,21.0,86.0,30.46,992.6999999999999,4.84,3.86
2022-07-01,Odisha Coast,21.0,86.0,28.17,991.5999999999999,11.87,3.35
2022-08-01,Odisha Coast,21.0,86.0,27.44,991.9,14.18,3.13
2022-09-01,Odisha Coast,21.0,86.0,27.15,995.6,6.8,2.86
2022-10-01,Odisha Coast,21.0,86.0,25.36,1000.6,5.35,2.31
2022-11-01,Odisha Coast,21.0,86.0,20.75,1003.7,0.0,2.01
2022-12-01,Odisha Coast,21.0,86.0,19.84,1004.3000000000001,0.01,2.02
2023-01-01,Odisha Coast,21.0,86.0,20.89,1005.8,0.01,2.17
2023-02-01,Odisha Coast,21.0,86.0,25.51,1003.5,0.03,2.27
2023-03-01,Odisha Coast,21.0,86.0,29.62,1002.0999999999999,2.47,2.47
2023-04-01,Odisha Coast,21.0,86.0,32.46,998.4000000000001,2.25,2.55
2023-05-01,Odisha Coast,21.0,86.0,33.93,996.4,2.98,3.35
2023-06-01,Odisha Coast,21.0,86.0,32.27,992.3000000000001,5.8,3.67
2023-07-01,Odisha Coast,21.0,86.0,29.09,991.9,9.84,3.63
2023-08-01,Odisha Coast,21.0,86.0,27.63,993.5,8.53,3.84
2023-09-01,Odisha Coast,21.0,86.0,27.51,994.3000000000001,9.95,2.42
2023-10-01,Odisha Coast,21.0,86.0,25.22,1001.1,3.43,2.64
2023-11-01,Odisha Coast,21.0,86.0,22.06,1005.0,0.25,2.46
2023-12-01,Odisha Coast,21.0,86.0,19.4,1006.3,0.56,2.31
2024-01-01,Odisha Coast,21.0,86.0,19.5,1006.8000000000001,0.8,2.3
2024-02-01,Odisha Coast,21.0,86.0,24.74,1005.8,0.2,2.22
2024-03-01,Odisha Coast,21.0,86.0,29.33,1002.3000000000001,2.34,2.23
2024-04-01,Odisha Coast,21.0,86.0,35.74,997.0999999999999,0.35,2.99
2024-05-01,Odisha Coast,21.0,86.0,33.44,994.5999999999999,6.26,3.59
2024-06-01,Odisha Coast,21.0,86.0,30.28,992.6,5.27,3.57
2024-07-01,Odisha Coast,21.0,86.0,28.9,989.8000000000001,9.11,3.91
2024-08-01,Odisha Coast,21.0,86.0,27.61,994.2,8.72,3.44
2024-09-01,Odisha Coast,21.0,86.0,27.49,994.0,10.58,3.55
2024-10-01,Odisha Coast,21.0,86.0,26.66,999.0999999999999,7.11,2.5
2024-11-01,Odisha Coast,21.0,86.0,21.57,1004.0,0.11,2.19
2024-12-01,Odisha Coast,21.0,86.0,19.3,1005.1,1.46,2.41
2015-01-01,Odisha Coast,21.0,86.5,19.2,1006.2,1.12,2.37
2015-02-01,Odisha Coast,21.0,86.5,23.87,1004.4,0.41,2.2
2015-03-01,Odisha Coast,21.0,86.5,29.47,1002.9000000000001,1.27,2.71
2015-04-01,Odisha Coast,21.0,86.5,31.78,998.7,4.27,3.69
2015-05-01,Odisha Coast,21.0,86.5,32.54,995.0,1.28,3.61
2015-06-01,Odisha Coast,21.0,86.5,30.15,992.0999999999999,7.09,4.51
2015-07-01,Odisha Coast,21.0,86.5,27.54,991.3,13.54,3.91
2015-08-01,Odisha Coast,21.0,86.5,27.7,993.5,8.1,3.41
2015-09-01,Odisha Coast,21.0,86.5,27.24,996.5,4.62,2.61
2015-10-01,Odisha Coast,21.0,86.5,25.86,1001.7,1.18,1.68
2015-11-01,Odisha Coast,21.0,86.5,23.69,1004.0999999999999,0.08,1.81
2015-12-01,Odisha Coast,21.0,86.5,22.16,1006.0,0.65,1.97
2016-01-01,Odisha Coast,21.0,86.5,21.24,1005.9000000000001,0.17,2.07
2016-02-01,Odisha Coast,21.0,86.5,27.81,1004.3000000000001,0.91,2.38
2016-03-01,Odisha Coast,21.0,86.5,31.19,1001.4,0.56,2.7
2016-04-01,Odisha Coast,21.0,86.5,36.7,995.6999999999999,0.4,4.2
2016-05-01,Odisha Coast,21.0,86.5,33.86,994.3000000000001,5.86,3.52
2016-06-01,Odisha Coast,21.0,86.5,29.49,993.0,7.4,3.01
2016-07-01,Odisha Coast,21.0,86.5,27.97,992.0999999999999,9.11,3.67
2016-08-01,Odisha Coast,21.0,86.5,27.27,991.5999999999999,12.38,3.22
2016-09-01,Odisha Coast,21.0,86.5,26.91,995.0,9.78,2.77
2016-10-01,Odisha Coast,21.0,86.5,25.01,998.5,3.02,2.14
2016-11-01,Odisha Coast,21.0,86.5,20.04,1003.3,2.08,2.08
2016-12-01,Odisha Coast,21.0,86.5,18.0,1004.9,0.0,2.18
2017-01-01,Odisha Coast,21.0,86.5,19.81,1005.6999999999999,0.02,1.98
2017-02-01,Odisha Coast,21.0,86.5,25.22,1004.4,0.0,2.05
2017-03-01,Odisha Coast,21.0,86.5,29.18,1000.0,2.21,2.92
2017-04-01,Odisha Coast,21.0,86.5,33.91,996.5,0.69,4.45
2017-05-01,Odisha Coast,21.0,86.5,33.72,994.9,3.71,3.54
2017-06-01,Odisha Coast,21.0,86.5,30.38,991.5,6.67,3.39
2017-07-01,Odisha Coast,21.0,86.5,28.04,991.4,14.86,3.82
2017-08-01,Odisha Coast,21.0,86.5,27.45,993.0,8.76,2.88
2017-09-01,Odisha Coast,21.0,86.5,27.11,996.2,8.9,2.18
2017-10-01,Odisha Coast,21.0,86.5,25.84,998.5,8.18,2.31
2017-11-01,Odisha Coast,21.0,86.5,20.96,1003.1,2.64,2.39
2017-12-01,Odisha Coast,21.0,86.5,17.58,1005.5,0.99,2.21
2018-01-01,Odisha Coast,21.0,86.5,16.35,1004.2,0.0,1.91
2018-02-01,Odisha Coast,21.0,86.5,23.37,1003.8,0.03,2.24
2018-03-01,Odisha Coast,21.0,86.5,30.39,1000.0,0.31,2.61
2018-04-01,Odisha Coast,21.0,86.5,31.49,998.0,4.41,3.38
2018-05-01,Odisha Coast,21.0,86.5,31.77,995.4000000000001,4.3,3.87
2018-06-01,Odisha Coast,21.0,86.5,30.27,991.2,6.73,3.51
2018-07-01,Odisha Coast,21.0,86.5,28.4,989.3000000000001,12.68,3.58
2018-08-01,Odisha Coast,21.0,86.5,27.71,990.1,9.35,3.24
2018-09-01,Odisha Coast,21.0,86.5,26.9,996.2,12.88,2.84
2018-10-01,Odisha Coast,21.0,86.5,24.91,1001.7,5.31,2.39
2018-11-01,Odisha Coast,21.0,86.5,21.85,1004.5,0.03,1.75
2018-12-01,Odisha Coast,21.0,86.5,18.06,1005.9000000000001,0.85,2.18
2019-01-01,Odisha Coast,21.0,86.5,18.59,1006.9,0.0,1.85
2019-02-01,Odisha Coast,21.0,86.5,24.18,1004.7,1.48,2.27
2019-03-01,Odisha Coast,21.0,86.5,29.5,1001.7,0.82,2.51
2019-04-01,Odisha Coast,21.0,86.5,33.88,997.6999999999999,2.05,3.52
2019-05-01,Odisha Coast,21.0,86.5,32.54,994.8000000000001,5.03,4.13
2019-06-01,Odisha Coast,21.0,86.5,31.87,991.7,4.91,3.99
2019-07-01,Odisha Coast,21.0,86.5,28.93,991.2,7.97,4.19
2019-08-01,Odisha Coast,21.0,86.5,28.05,991.1,9.4,3.24
2019-09-01,Odisha Coast,21.0,86.5,27.1,996.3,10.89,2.73
2019-10-01,Odisha Coast,21.0,86.5,25.89,1001.5,8.04,1.91
2019-11-01,Odisha Coast,21.0,86.5,21.82,1003.4000000000001,2.55,2.18
2019-12-01,Odisha Coast,21.0,86.5,18.01,1006.9,0.13,1.93
2020-01-01,Odisha Coast,21.0,86.5,17.63,1006.2,0.83,1.94
2020-02-01,Odisha Coast,21.0,86.5,20.56,1006.2,1.5,2.25
2020-03-01,Odisha Coast,21.0,86.5,27.72,1002.0999999999999,2.18,2.03
2020-04-01,Odisha Coast,21.0,86.5,31.46,999.5,5.76,2.75
2020-05-01,Odisha Coast,21.0,86.5,30.77,995.6,7.64,3.56
2020-06-01,Odisha Coast,21.0,86.5,28.93,992.9000000000001,6.65,3.23
2020-07-01,Odisha Coast,21.0,86.5,28.53,993.1999999999999,4.91,3.39
2020-08-01,Odisha Coast,21.0,86.5,27.87,990.5,17.47,3.37
2020-09-01,Odisha Coast,21.0,86.5,27.51,995.0,4.98,2.46
2020-10-01,Odisha Coast,21.0,86.5,26.15,997.2,9.07,2.48
2020-11-01,Odisha Coast,21.0,86.5,21.57,1004.5999999999999,0.2,2.47
2020-12-01,Odisha Coast,21.0,86.5,18.18,1005.1999999999999,0.0,1.75
2021-01-01,Odisha Coast,21.0,86.5,20.33,1004.2,0.01,2.13
2021-02-01,Odisha Coast,21.0,86.5,23.7,1003.7,0.03,2.13
2021-03-01,Odisha Coast,21.0,86.5,31.51,1000.1,0.22,2.64
2021-04-01,Odisha Coast,21.0,86.5,33.32,998.5,1.56,3.47
2021-05-01,Odisha Coast,21.0,86.5,31.15,994.8000000000001,13.01,3.87
2021-06-01,Odisha Coast,21.0,86.5,28.07,992.6,7.45,3.27
2021-07-01,Odisha Coast,21.0,86.5,27.85,991.4,8.55,3.56
2021-08-01,Odisha Coast,21.0,86.5,27.6,993.7,8.05,2.94
2021-09-01,Odisha Coast,21.0,86.5,26.77,994.7,15.62,2.93
2021-10-01,Odisha Coast,21.0,86.5,26.06,998.9,7.08,2.28
2021-11-01,Odisha Coast,21.0,86.5,22.41,1002.8,1.32,2.28
2021-12-01,Odisha Coast,21.0,86.5,18.35,1006.1,2.85,2.52
2022-01-01,Odisha Coast,21.0,86.5,17.47,1005.1999999999999,0.96,2.08
2022-02-01,Odisha Coast,21.0,86.5,20.59,1003.3,1.01,2.21
2022-03-01,Odisha Coast,21.0,86.5,29.27,999.5,0.02,2.54
2022-04-01,Odisha Coast,21.0,86.5,35.18,996.5,0.24,4.76
2022-05-01,Odisha Coast,21.0,86.5,33.35,993.1,3.77,4.04
2022-06-01,Odisha Coast,21.0,86.5,30.46,992.6999999999999,4.84,3.86
2022-07-01,Odisha Coast,21.0,86.5,28.17,991.5999999999999,11.87,3.35
2022-08-01,Odisha Coast,21.0,86.5,27.44,991.9,14.18,3.13
2022-09-01,Odisha Coast,21.0,86.5,27.15,995.6,6.8,2.86
2022-10-01,Odisha Coast,21.0,86.5,25.36,1000.6,5.35,2.31
2022-11-01,Odisha Coast,21.0,86.5,20.75,1003.7,0.0,2.01
2022-12-01,Odisha Coast,21.0,86.5,19.84,1004.3000000000001,0.01,2.02
2023-01-01,Odisha Coast,21.0,86.5,20.89,1005.8,0.01,2.17
2023-02-01,Odisha Coast,21.0,86.5,25.51,1003.5,0.03,2.27
2023-03-01,Odisha Coast,21.0,86.5,29.62,1002.0999999999999,2.47,2.47
2023-04-01,Odisha Coast,21.0,86.5,32.46,998.4000000000001,2.25,2.55
2023-05-01,Odisha Coast,21.0,86.5,33.93,996.4,2.98,3.35
2023-06-01,Odisha Coast,21.0,86.5,32.27,992.3000000000001,5.8,3.67
2023-07-01,Odisha Coast,21.0,86.5,29.09,991.9,9.84,3.63
2023-08-01,Odisha Coast,21.0,86.5,27.63,993.5,8.53,3.84
2023-09-01,Odisha Coast,21.0,86.5,27.51,994.3000000000001,9.95,2.42
2023-10-01,Odisha Coast,21.0,86.5,25.22,1001.1,3.43,2.64
2023-11-01,Odisha Coast,21.0,86.5,22.06,1005.0,0.25,2.46
2023-12-01,Odisha Coast,21.0,86.5,19.4,1006.3,0.56,2.31
2024-01-01,Odisha Coast,21.0,86.5,19.5,1006.8000000000001,0.8,2.3
2024-02-01,Odisha Coast,21.0,86.5,24.74,1005.8,0.2,2.22
2024-03-01,Odisha Coast,21.0,86.5,29.33,1002.3000000000001,2.34,2.23
2024-04-01,Odisha Coast,21.0,86.5,35.74,997.0999999999999,0.35,2.99
2024-05-01,Odisha Coast,21.0,86.5,33.44,994.5999999999999,6.26,3.59
2024-06-01,Odisha Coast,21.0,86.5,30.28,992.6,5.27,3.57
2024-07-01,Odisha Coast,21.0,86.5,28.9,989.8000000000001,9.11,3.91
2024-08-01,Odisha Coast,21.0,86.5,27.61,994.2,8.72,3.44
2024-09-01,Odisha Coast,21.0,86.5,27.49,994.0,10.58,3.55
2024-10-01,Odisha Coast,21.0,86.5,26.66,999.0999999999999,7.11,2.5
2024-11-01,Odisha Coast,21.0,86.5,21.57,1004.0,0.11,2.19
2024-12-01,Odisha Coast,21.0,86.5,19.3,1005.1,1.46,2.41
2015-01-01,Odisha Coast,21.0,87.0,20.61,1014.9,1.2,3.19
2015-02-01,Odisha Coast,21.0,87.0,23.5,1013.0,0.53,3.0
2015-03-01,Odisha Coast,21.0,87.0,27.83,1011.5,1.86,3.61
2015-04-01,Odisha Coast,21.0,87.0,29.35,1007.2,5.86,4.78
2015-05-01,Odisha Coast,21.0,87.0,30.05,1003.4000000000001,2.42,4.8
2015-06-01,Odisha Coast,21.0,87.0,29.86,1000.3,11.15,5.78
2015-07-01,Odisha Coast,21.0,87.0,28.43,999.3000000000001,20.53,5.1
2015-08-01,Odisha Coast,21.0,87.0,28.58,1001.5999999999999,8.79,4.52
2015-09-01,Odisha Coast,21.0,87.0,28.65,1004.5,6.3,3.43
2015-10-01,Odisha Coast,21.0,87.0,28.13,1009.8000000000001,1.34,2.09
2015-11-01,Odisha Coast,21.0,87.0,25.54,1012.5,0.15,2.53
2015-12-01,Odisha Coast,21.0,87.0,23.5,1014.7,0.52,2.82
2016-01-01,Odisha Coast,21.0,87.0,22.01,1014.5999999999999,0.26,2.68
2016-02-01,Odisha Coast,21.0,87.0,26.45,1012.9000000000001,1.76,3.08
2016-03-01,Odisha Coast,21.0,87.0,28.84,1010.0,1.02,3.74
2016-04-01,Odisha Coast,21.0,87.0,32.18,1004.2,0.67,5.56
2016-05-01,Odisha Coast,21.0,87.0,31.03,1002.6999999999999,9.75,4.32
2016-06-01,Odisha Coast,21.0,87.0,29.65,1001.2,8.11,4.1
2016-07-01,Odisha Coast,21.0,87.0,28.91,1000.3,13.83,5.08
2016-08-01,Odisha Coast,21.0,87.0,28.7,999.5999999999999,17.07,4.42
2016-09-01,Odisha Coast,21.0,87.0,28.74,1003.0,11.36,3.64
2016-10-01,Odisha Coast,21.0,87.0,27.52,1006.5,3.5,2.74
2016-11-01,Odisha Coast,21.0,87.0,23.33,1011.5999999999999,2.88,2.55
2016-12-01,Odisha Coast,21.0,87.0,21.03,1013.4000000000001,0.0,2.94
2017-01-01,Odisha Coast,21.0,87.0,20.8,1014.4,0.05,2.94
2017-02-01,Odisha Coast,21.0,87.0,24.37,1013.1,0.0,2.8
2017-03-01,Odisha Coast,21.0,87.0,27.62,1008.7,2.54,4.03
2017-04-01,Odisha Coast,21.0,87.0,30.26,1005.1,1.48,5.54
2017-05-01,Odisha Coast,21.0,87.0,30.79,1003.3,6.33,4.35
2017-06-01,Odisha Coast,21.0,87.0,29.87,999.7,9.07,4.73
2017-07-01,Odisha Coast,21.0,87.0,28.83,999.5,17.83,5.31
2017-08-01,Odisha Coast,21.0,87.0,28.81,1001.0,9.94,4.15
2017-09-01,Odisha Coast,21.0,87.0,28.82,1004.3000000000001,10.29,3.37
2017-10-01,Odisha Coast,21.0,87.0,27.88,1006.5,9.77,3.26
2017-11-01,Odisha Coast,21.0,87.0,23.92,1011.3,2.35,3.13
2017-12-01,Odisha Coast,21.0,87.0,20.67,1013.9,1.4,3.05
2018-01-01,Odisha Coast,21.0,87.0,19.15,1012.8,0.0,2.51
2018-02-01,Odisha Coast,21.0,87.0,23.39,1012.4,0.04,2.92
2018-03-01,Odisha Coast,21.0,87.0,28.38,1008.6,0.53,3.56
2018-04-01,Odisha Coast,21.0,87.0,29.31,1006.5,5.89,4.38
2018-05-01,Odisha Coast,21.0,87.0,29.55,1003.8,6.69,4.97
2018-06-01,Odisha Coast,21.0,87.0,29.65,999.3000000000001,9.76,4.74
2018-07-01,Odisha Coast,21.0,87.0,29.07,997.3000000000001,16.31,4.8
2018-08-01,Odisha Coast,21.0,87.0,28.86,998.1,8.91,4.21
2018-09-01,Odisha Coast,21.0,87.0,28.42,1004.3000000000001,10.98,3.91
2018-10-01,Odisha Coast,21.0,87.0,27.33,1009.9,4.07,3.01
2018-11-01,Odisha Coast,21.0,87.0,24.53,1012.8,0.12,2.24
2018-12-01,Odisha Coast,21.0,87.0,20.81,1014.5,0.98,3.31
2019-01-01,Odisha Coast,21.0,87.0,19.6,1015.6,0.0,2.55
2019-02-01,Odisha Coast,21.0,87.0,23.27,1013.3,3.23,3.01
2019-03-01,Odisha Coast,21.0,87.0,27.15,1010.3,1.31,3.44
2019-04-01,Odisha Coast,21.0,87.0,30.23,1006.3,3.21,4.5
2019-05-01,Odisha Coast,21.0,87.0,30.31,1003.1,6.04,5.39
2019-06-01,Odisha Coast,21.0,87.0,30.29,1000.0,6.97,5.01
2019-07-01,Odisha Coast,21.0,87.0,29.38,999.4,8.49,5.6
2019-08-01,Odisha Coast,21.0,87.0,28.92,999.2,14.8,4.43
2019-09-01,Odisha Coast,21.0,87.0,28.66,1004.4,11.26,3.83
2019-10-01,Odisha Coast,21.0,87.0,27.76,1009.7,8.47,2.5
2019-11-01,Odisha Coast,21.0,87.0,24.3,1011.5,7.11,2.96
2019-12-01,Odisha Coast,21.0,87.0,21.02,1015.4000000000001,0.41,2.88
2020-01-01,Odisha Coast,21.0,87.0,19.48,1014.9,1.25,2.69
2020-02-01,Odisha Coast,21.0,87.0,21.5,1014.8000000000001,1.01,2.72
2020-03-01,Odisha Coast,21.0,87.0,26.78,1010.6999999999999,2.46,2.77
2020-04-01,Odisha Coast,21.0,87.0,29.38,1007.9000000000001,8.33,3.8
2020-05-01,Odisha Coast,21.0,87.0,29.19,1003.9,13.75,4.75
2020-06-01,Odisha Coast,21.0,87.0,29.2,1001.0,10.95,4.58
2020-07-01,Odisha Coast,21.0,87.0,29.14,1001.4,6.98,4.95
2020-08-01,Odisha Coast,21.0,87.0,29.1,998.6,19.7,4.72
2020-09-01,Odisha Coast,21.0,87.0,29.01,1003.0,5.06,3.44
2020-10-01,Odisha Coast,21.0,87.0,28.2,1005.1,7.0,3.22
2020-11-01,Odisha Coast,21.0,87.0,24.38,1012.8,0.26,3.56
2020-12-01,Odisha Coast,21.0,87.0,21.12,1013.7,0.0,2.52
2021-01-01,Odisha Coast,21.0,87.0,21.45,1012.8,0.02,2.97
2021-02-01,Odisha Coast,21.0,87.0,23.41,1012.3000000000001,0.07,2.83
2021-03-01,Odisha Coast,21.0,87.0,29.24,1008.5,0.34,3.71
2021-04-01,Odisha Coast,21.0,87.0,30.38,1006.9,2.69,4.53
2021-05-01,Odisha Coast,21.0,87.0,29.93,1003.0,18.28,5.06
2021-06-01,Odisha Coast,21.0,87.0,29.0,1000.6999999999999,12.43,4.79
2021-07-01,Odisha Coast,21.0,87.0,28.9,999.5,14.32,4.96
2021-08-01,Odisha Coast,21.0,87.0,28.73,1001.8000000000001,10.7,4.22
2021-09-01,Odisha Coast,21.0,87.0,28.47,1002.8,18.82,3.94
2021-10-01,Odisha Coast,21.0,87.0,27.96,1006.9,7.29,3.19
2021-11-01,Odisha Coast,21.0,87.0,24.66,1011.1,0.93,3.19
2021-12-01,Odisha Coast,21.0,87.0,21.19,1014.5999999999999,3.14,3.41
2022-01-01,Odisha Coast,21.0,87.0,19.77,1013.8,0.89,2.89
2022-02-01,Odisha Coast,21.0,87.0,22.21,1011.9,0.95,2.84
2022-03-01,Odisha Coast,21.0,87.0,27.84,1008.0,0.07,3.53
2022-04-01,Odisha Coast,21.0,87.0,31.1,1005.1,0.65,5.86
2022-05-01,Odisha Coast,21.0,87.0,30.57,1001.5,6.83,4.88
2022-06-01,Odisha Coast,21.0,87.0,29.57,1000.9000000000001,6.03,5.24
2022-07-01,Odisha Coast,21.0,87.0,29.28,999.8000000000001,10.99,4.41
2022-08-01,Odisha Coast,21.0,87.0,28.84,1000.0,16.4,4.32
2022-09-01,Odisha Coast,21.0,87.0,28.8,1003.7,9.87,3.89
2022-10-01,Odisha Coast,21.0,87.0,27.69,1008.7,5.58,3.24
2022-11-01,Odisha Coast,21.0,87.0,23.69,1012.0,0.42,2.99
2022-12-01,Odisha Coast,21.0,87.0,21.56,1012.8,0.0,3.22
2023-01-01,Odisha Coast,21.0,87.0,21.33,1014.4,0.0,3.3
2023-02-01,Odisha Coast,21.0,87.0,24.92,1012.2,0.07,3.09
2023-03-01,Odisha Coast,21.0,87.0,28.05,1010.6,3.73,3.48
2023-04-01,Odisha Coast,21.0,87.0,30.45,1006.8000000000001,2.44,3.47
2023-05-01,Odisha Coast,21.0,87.0,31.36,1004.8000000000001,4.99,4.47
2023-06-01,Odisha Coast,21.0,87.0,30.77,1000.5,8.91,5.03
2023-07-01,Odisha Coast,21.0,87.0,29.73,1000.0,10.45,4.57
2023-08-01,Odisha Coast,21.0,87.0,28.78,1001.5,11.99,4.94
2023-09-01,Odisha Coast,21.0,87.0,28.99,1002.3000000000001,10.59,3.39
2023-10-01,Odisha Coast,21.0,87.0,27.77,1009.2,4.12,3.36
2023-11-01,Odisha Coast,21.0,87.0,24.85,1013.3,0.41,3.39
2023-12-01,Odisha Coast,21.0,87.0,21.32,1014.8000000000001,1.4,3.54
2024-01-01,Odisha Coast,21.0,87.0,20.29,1015.6,0.71,3.48
2024-02-01,Odisha Coast,21.0,87.0,23.8,1014.4,0.27,2.86
2024-03-01,Odisha Coast,21.0,87.0,28.02,1010.8,2.66,3.15
2024-04-01,Odisha Coast,21.0,87.0,32.41,1005.4000000000001,0.48,3.88
2024-05-01,Odisha Coast,21.0,87.0,30.94,1002.8,11.4,4.59
2024-06-01,Odisha Coast,21.0,87.0,29.76,1000.6999999999999,6.59,4.93
2024-07-01,Odisha Coast,21.0,87.0,29.43,997.8,11.75,5.13
2024-08-01,Odisha Coast,21.0,87.0,28.55,1002.3000000000001,15.34,4.78
2024-09-01,Odisha Coast,21.0,87.0,28.9,1002.0,11.63,4.53
2024-10-01,Odisha Coast,21.0,87.0,28.57,1007.2,12.56,3.59
2024-11-01,Odisha Coast,21.0,87.0,24.6,1012.2,0.18,3.03
2024-12-01,Odisha Coast,21.0,87.0,21.44,1013.6,0.83,3.53
2015-01-01,Odisha Coast,21.5,84.0,17.47,990.5,0.65,2.52
2015-02-01,Odisha Coast,21.5,84.0,22.81,988.5,0.2,2.26
2015-03-01,Odisha Coast,21.5,84.0,29.33,987.0,0.4,2.77
2015-04-01,Odisha Coast,21.5,84.0,33.42,982.4,1.23,3.08
2015-05-01,Odisha Coast,21.5,84.0,37.87,978.1,0.39,2.96
2015-06-01,Odisha Coast,21.5,84.0,31.85,975.6999999999999,6.2,4.25
2015-07-01,Odisha Coast,21.5,84.0,27.64,975.8,16.03,3.89
2015-08-01,Odisha Coast,21.5,84.0,27.42,977.6999999999999,14.61,3.31
2015-09-01,Odisha Coast,21.5,84.0,26.97,980.9000000000001,7.21,2.6
2015-10-01,Odisha Coast,21.5,84.0,25.04,986.3,0.46,1.69
2015-11-01,Odisha Coast,21.5,84.0,21.51,988.6,0.03,1.67
2015-12-01,Odisha Coast,21.5,84.0,19.7,990.1999999999999,0.61,2.01
2016-01-01,Odisha Coast,21.5,84.0,18.73,990.1,0.12,2.09
2016-02-01,Odisha Coast,21.5,84.0,26.03,988.0,0.14,2.4
2016-03-01,Odisha Coast,21.5,84.0,30.66,985.3,0.51,2.15
2016-04-01,Odisha Coast,21.5,84.0,37.24,979.8000000000001,0.24,3.12
2016-05-01,Odisha Coast,21.5,84.0,37.84,977.6999999999999,0.88,3.25
2016-06-01,Odisha Coast,21.5,84.0,34.1,976.3,3.23,3.31
2016-07-01,Odisha Coast,21.5,84.0,28.75,975.8,8.5,3.86
2016-08-01,Odisha Coast,21.5,84.0,27.16,975.8,13.22,3.93
2016-09-01,Odisha Coast,21.5,84.0,26.92,978.9,8.51,3.04
2016-10-01,Odisha Coast,21.5,84.0,23.96,983.1999999999999,2.29,2.35
2016-11-01,Odisha Coast,21.5,84.0,19.01,988.0,0.02,2.11
2016-12-01,Odisha Coast,21.5,84.0,17.16,989.3000000000001,0.0,2.31
2017-01-01,Odisha Coast,21.5,84.0,18.94,989.8000000000001,0.27,2.33
2017-02-01,Odisha Coast,21.5,84.0,23.78,988.5,0.02,2.54
2017-03-01,Odisha Coast,21.5,84.0,29.08,983.9,0.55,2.65
2017-04-01,Odisha Coast,21.5,84.0,36.07,979.7,0.06,2.92
2017-05-01,Odisha Coast,21.5,84.0,38.71,977.8,1.21,2.85
2017-06-01,Odisha Coast,21.5,84.0,32.89,975.4000000000001,7.12,3.32
2017-07-01,Odisha Coast,21.5,84.0,27.91,975.6,15.18,4.08
2017-08-01,Odisha Coast,21.5,84.0,27.51,976.9,9.42,3.08
2017-09-01,Odisha Coast,21.5,84.0,27.31,980.3,6.99,1.97
2017-10-01,Odisha Coast,21.5,84.0,25.78,982.9000000000001,1.77,1.82
2017-11-01,Odisha Coast,21.5,84.0,20.46,987.6,0.16,1.91
2017-12-01,Odisha Coast,21.5,84.0,17.18,989.9,0.0,1.86
2018-01-01,Odisha Coast,21.5,84.0,16.52,988.4000000000001,0.0,2.16
2018-02-01,Odisha Coast,21.5,84.0,23.56,988.1,0.13,2.27
2018-03-01,Odisha Coast,21.5,84.0,30.04,984.4,0.06,2.35
2018-04-01,Odisha Coast,21.5,84.0,34.63,981.1,0.92,2.83
2018-05-01,Odisha Coast,21.5,84.0,36.61,978.1999999999999,2.11,3.11
2018-06-01,Odisha Coast,21.5,84.0,32.65,975.1,5.36,3.65
2018-07-01,Odisha Coast,21.5,84.0,28.31,973.8,12.44,4.31
2018-08-01,Odisha Coast,21.5,84.0,27.29,974.5999999999999,12.06,3.9
2018-09-01,Odisha Coast,21.5,84.0,26.65,980.6999999999999,4.45,3.09
2018-10-01,Odisha Coast,21.5,84.0,24.42,986.1,0.55,2.31
2018-11-01,Odisha Coast,21.5,84.0,21.85,988.7,0.0,1.6
2018-12-01,Odisha Coast,21.5,84.0,17.49,990.1,2.47,2.24
2019-01-01,Odisha Coast,21.5,84.0,16.56,991.1,0.15,1.89
2019-02-01,Odisha Coast,21.5,84.0,22.6,988.7,0.71,2.22
2019-03-01,Odisha Coast,21.5,84.0,28.65,985.6999999999999,0.95,2.36
2019-04-01,Odisha Coast,21.5,84.0,35.23,981.3,0.39,2.52
2019-05-01,Odisha Coast,21.5,84.0,38.26,978.1999999999999,0.89,2.75
2019-06-01,Odisha Coast,21.5,84.0,36.25,975.4000000000001,3.63,3.57
2019-07-01,Odisha Coast,21.5,84.0,28.86,975.1,9.32,4.42
2019-08-01,Odisha Coast,21.5,84.0,27.47,975.4000000000001,13.9,3.5
2019-09-01,Odisha Coast,21.5,84.0,26.99,980.1,13.45,2.81
2019-10-01,Odisha Coast,21.5,84.0,25.23,985.6999999999999,3.13,2.03
2019-11-01,Odisha Coast,21.5,84.0,20.86,988.1999999999999,0.01,1.83
2019-12-01,Odisha Coast,21.5,84.0,17.28,991.0,0.05,1.96
2020-01-01,Odisha Coast,21.5,84.0,16.72,990.3,0.57,2.3
2020-02-01,Odisha Coast,21.5,84.0,19.21,990.4000000000001,2.25,2.55
2020-03-01,Odisha Coast,21.5,84.0,26.15,986.5,2.29,2.37
2020-04-01,Odisha Coast,21.5,84.0,31.69,983.6,1.89,2.59
